"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","random_id","participant","rt","stimulus","response","condition","shape","image_path","surprisal","n_sides","text_response","word_count"
"","","","","","survey-text","11","2.0.0","170629","p3a712ar8yz","camel","26288","","{""image_description"":""flower edges jutting out in a way on the left side of the shape. right bottom like a bow tie""}","study","144","stimuli/144.jpg","7102.03","31","flower edges jutting out in a way on the left side of the shape. right bottom like a bow tie","20"
"","","","","","survey-text","12","2.0.0","188800","p3a712ar8yz","camel","17650","","{""image_description"":""looks like a cartoon-like head shape, mouth left side jutting out""}","study","60","stimuli/60.jpg","6764.54","14","looks like a cartoon-like head shape, mouth left side jutting out","11"
"","","","","","survey-text","13","2.0.0","196658","p3a712ar8yz","camel","7345","","{""image_description"":""rectangle with some bent lines""}","study","35","stimuli/35.jpg","6698.42","9","rectangle with some bent lines","5"
"","","","","","survey-text","14","2.0.0","215492","p3a712ar8yz","camel","18317","","{""image_description"":""amalgamation of shapes warped at every corner of the base shape; triangle, rectangle""}","study","129","stimuli/129.jpg","7041.77","28","amalgamation of shapes warped at every corner of the base shape; triangle, rectangle","13"
"","","","","","survey-text","15","2.0.0","248205","p3a712ar8yz","camel","32198","","{""image_description"":""even more amalgamation, several triangles forming on the left side, rectangular 'leg' right side, witch hat on the top""}","study","142","stimuli/142.jpg","7115.27","31","even more amalgamation, several triangles forming on the left side, rectangular 'leg' right side, witch hat on the top","19"
"","","","","","survey-text","16","2.0.0","273551","p3a712ar8yz","camel","24836","","{""image_description"":""a house-like shape on the top, with a warped middle part, leading to a square and triangle shapes jutting out""}","study","134","stimuli/134.jpg","7048.98","29","a house-like shape on the top, with a warped middle part, leading to a square and triangle shapes jutting out","20"
"","","","","","survey-text","17","2.0.0","288932","p3a712ar8yz","camel","14866","","{""image_description"":""trapezoid""}","study","10","stimuli/10.jpg","6545.43","4","trapezoid","1"
"","","","","","survey-text","18","2.0.0","312517","p3a712ar8yz","camel","23072","","{""image_description"":""two jutting triangles forming two separate legs, with a square body and a misshapen rectangular arm""}","study","143","stimuli/143.jpg","6915.69","31","two jutting triangles forming two separate legs, with a square body and a misshapen rectangular arm","16"
"","","","","","survey-text","19","2.0.0","328387","p3a712ar8yz","camel","15355","","{""image_description"":""a base square with right side edges forming a triangle and a house-top""}","study","68","stimuli/68.jpg","6783.11","16","a base square with right side edges forming a triangle and a house-top","13"
"","","","","","survey-text","20","2.0.0","360195","p3a712ar8yz","camel","31299","","{""image_description"":""several triangles forming jutting out from the center""}","study","81","stimuli/81.jpg","6817.86","19","several triangles forming jutting out from the center","8"
"","","","","","survey-text","21","2.0.0","392558","p3a712ar8yz","camel","31844","","{""image_description"":""two rectangular shapes, one larger on the left, smaller on the right, with a candle flame coming out of the top""}","study","95","stimuli/95.jpg","6926.4","21","two rectangular shapes, one larger on the left, smaller on the right, with a candle flame coming out of the top","21"
"","","","","","survey-text","22","2.0.0","411092","p3a712ar8yz","camel","18027","","{""image_description"":""a warped s from a top down view""}","study","42","stimuli/42.jpg","6766.43","11","a warped s from a top down view","8"
"","","","","","survey-text","23","2.0.0","461215","p3a712ar8yz","camel","49606","","{""image_description"":""septagon with a top right peaking out""}","study","24","stimuli/24.jpg","6629.99","7","septagon with a top right peaking out","7"
"","","","","","survey-text","24","2.0.0","481661","p3a712ar8yz","camel","19887","","{""image_description"":""like a medieval shaped helmet with a top edge coming at the top of the helm""}","study","102","stimuli/102.jpg","6857.23","23","like a medieval shaped helmet with a top edge coming at the top of the helm","16"
"","","","","","survey-text","25","2.0.0","501376","p3a712ar8yz","camel","19187","","{""Q0"":""The more complex shapes got with more lines, more descriptors required."",""Q1"":""no"",""Q2"":""yes"",""Q3"":""Not in particular.""}","","","","","","",""
"","","","","","html-keyboard-response","26","2.0.0","510615","p3a712ar8yz","camel","9239","<p style=""width:900px;"">Congratulations! You have completed the visual complexity experiment. You received visual stimuli of varying complexity and was asked to describe them. We are collecting data to show the relationship between complex objects and events in the real world and their representations in the mind. We want to know if there is an inverted U-shaped relationship between the two, meaning the length of the descriptions of the stimuli would increase as their complexity increases, hit a plateau point of maximum of description length where they would then begin the decrease as the stimuli gets increasingly complex still. Thanks for participating!</p>"," ","","","","","","",""
"true","","","","","fullscreen","27","null","511633","p3a712ar8yz","camel","null","","","","","","","","",""
