"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","random_id","participant","rt","stimulus","response","condition","shape","image_path","surprisal","n_sides","text_response","word_count"
"","","","","","survey-text","13","2.0.0","379861","psb4tdcw9gs","p73","35036","","{""image_description"":""cat with neck and square sticking out\n""}","study","53","stimuli/53.jpg","6758.52","13","cat with neck and square sticking out
","7"
"","","","","","survey-text","14","2.0.0","452728","psb4tdcw9gs","p73","72363","","{""image_description"":""dog with head down on the right and human legs like a centaur with thick quads and triangular feet(one pointing slightly diagonally down, one facing forward)""}","study","143","stimuli/143.jpg","6915.69","31","dog with head down on the right and human legs like a centaur with thick quads and triangular feet(one pointing slightly diagonally down, one facing forward)","26"
"","","","","","survey-text","15","2.0.0","488997","psb4tdcw9gs","p73","35765","","{""image_description"":""triangle that is kind of right with a light/small stump on its left side""}","study","39","stimuli/39.jpg","6609.47","10","triangle that is kind of right with a light/small stump on its left side","14"
"","","","","","survey-text","16","2.0.0","494986","psb4tdcw9gs","p73","5483","","{""image_description"":""idk\n""}","study","124","stimuli/124.jpg","6991.53","27","idk
","1"
"","","","","","survey-text","17","2.0.0","503879","psb4tdcw9gs","p73","8389","","{""image_description"":""star""}","study","115","stimuli/115.jpg","6963.36","25","star","1"
"","","","","","survey-text","18","2.0.0","13438095","psb4tdcw9gs","p73","1974363","","{""image_description"":""sideways batman logo with elongated square head facing the right top extremity is more bulky""}","study","61","stimuli/61.jpg","6864.98","15","sideways batman logo with elongated square head facing the right top extremity is more bulky","15"
"","","","","","survey-text","19","2.0.0","13499086","psb4tdcw9gs","p73","60471","","{""image_description"":""frog with a fish tail and a tray almost as if he were a waitor offering snacks facing my right\n""}","study","139","stimuli/139.jpg","7164.58","30","frog with a fish tail and a tray almost as if he were a waitor offering snacks facing my right
","20"
"","","","","","survey-text","20","2.0.0","13577858","psb4tdcw9gs","p73","78268","","{""image_description"":""could be a square but missing chuunk in the left middle portion two pointy ends on opposite corners top right bottom left""}","study","90","stimuli/90.jpg","6873.09","20","could be a square but missing chuunk in the left middle portion two pointy ends on opposite corners top right bottom left","22"
"","","","","","survey-text","21","2.0.0","13662003","psb4tdcw9gs","p73","83638","","{""image_description"":""squirrel head vibes on top left corner with a little arm below it (middle left of frame)bushy tail on top right slighthump in between  two humanish legs on bottom""}","study","160","stimuli/160.jpg","7132.53","34","squirrel head vibes on top left corner with a little arm below it (middle left of frame)bushy tail on top right slighthump in between  two humanish legs on bottom","30"
"","","","","","survey-text","22","2.0.0","13730486","psb4tdcw9gs","p73","67974","","{""image_description"":""american state with larger height than width long triandgle base end on bottom right corner triangle with base parallel to state on top right corner""}","study","38","stimuli/38.jpg","6702.45","10","american state with larger height than width long triandgle base end on bottom right corner triangle with base parallel to state on top right corner","25"
"","","","","","survey-text","23","2.0.0","13783298","psb4tdcw9gs","p73","52305","","{""image_description"":""square portions on top midlle and both bottom two corners overall giving the sign for independence in math/probability""}","study","95","stimuli/95.jpg","6926.4","21","square portions on top midlle and both bottom two corners overall giving the sign for independence in math/probability","18"
"","","","","","survey-text","24","2.0.0","13824420","psb4tdcw9gs","p73","40615","","{""image_description"":""square with skinny arm pointing up on the left and fat arm pointing towards top right corner""}","study","70","stimuli/70.jpg","6790.01","16","square with skinny arm pointing up on the left and fat arm pointing towards top right corner","17"
"","","","","","survey-text","25","2.0.0","13908337","psb4tdcw9gs","p73","83406","","{""Q0"":""descriptions to vague/ hard to describe object"",""Q1"":""somewhat, class ended midway so lengthy gap in between some of my answers"",""Q2"":""yes"",""Q3"":""less trials for completion purposes""}","","","","","","",""
"","","","","","html-keyboard-response","26","2.0.0","13911660","psb4tdcw9gs","p73","3321","<p style=""width:900px;"">Congratulations! You have completed the visual complexity experiment. You received visual stimuli of varying complexity and was asked to describe them. We are collecting data to show the relationship between complex objects and events in the real world and their representations in the mind. We want to know if there is an inverted U-shaped relationship between the two, meaning the length of the descriptions of the stimuli would increase as their complexity increases, hit a plateau point of maximum of description length where they would then begin the decrease as the stimuli gets increasingly complex still. Thanks for participating!</p>","m","","","","","","",""
"true","","","","","fullscreen","27","null","13912663","psb4tdcw9gs","p73","null","","","","","","","","",""
